timestamp_us,event,value_us
2359001814,udp_decode_us,85
2359001814,udp_write_slice_us,0
2359001819,udp_inter_packet_us,89
2359001906,udp_decode_us,88
2359001907,udp_write_slice_us,1
2359001911,udp_inter_packet_us,93
2359001995,udp_decode_us,84
2359001996,udp_write_slice_us,1
2359002000,udp_inter_packet_us,89
2359002095,udp_decode_us,95
2359002096,udp_write_slice_us,0
2359002100,udp_inter_packet_us,100
2359002185,udp_decode_us,85
2359002186,udp_write_slice_us,1
2359002188,led_update_panels_us,165
2359002189,led_slice_interval_us,2322
2359002190,udp_inter_packet_us,90
2359002275,udp_decode_us,85
2359002276,udp_write_slice_us,0
2359002280,udp_inter_packet_us,90
2359002368,udp_decode_us,88
2359002369,udp_write_slice_us,0
2359002373,udp_inter_packet_us,93
2359002459,udp_decode_us,85
2359002459,udp_write_slice_us,0
2359002463,udp_inter_packet_us,90
2359002548,udp_decode_us,84
2359002548,udp_write_slice_us,0
2359002552,udp_inter_packet_us,89
2359002646,udp_decode_us,94
2359002646,udp_write_slice_us,0
2359002651,udp_inter_packet_us,99
2359002740,udp_decode_us,89
2359002740,udp_write_slice_us,0
2359002745,udp_inter_packet_us,94
2359002829,udp_decode_us,84
2359002830,udp_write_slice_us,0
2359002834,udp_inter_packet_us,89
2359002919,udp_decode_us,85
2359002919,udp_write_slice_us,0
2359002927,udp_inter_packet_us,92
2359003011,udp_decode_us,85
2359003012,udp_write_slice_us,0
2359003016,udp_inter_packet_us,89
2359003100,udp_decode_us,85
2359003101,udp_write_slice_us,1
2359003105,udp_inter_packet_us,89
2359003193,udp_decode_us,88
2359003193,udp_write_slice_us,0
2359003197,udp_inter_packet_us,93
2359003282,udp_decode_us,84
2359003282,udp_write_slice_us,0
2359003286,udp_inter_packet_us,89
2359003370,udp_decode_us,84
2359003371,udp_write_slice_us,0
2359003375,udp_inter_packet_us,89
2359003495,udp_decode_us,120
2359003496,udp_write_slice_us,0
2359003501,udp_inter_packet_us,126
2359003586,udp_decode_us,84
2359003586,udp_write_slice_us,0
2359003590,udp_inter_packet_us,89
2359003679,udp_decode_us,89
2359003680,udp_write_slice_us,0
2359003684,udp_inter_packet_us,94
2359003768,udp_decode_us,84
2359003769,udp_write_slice_us,0
2359003773,udp_inter_packet_us,89
2359003858,udp_decode_us,84
2359003858,udp_write_slice_us,0
2359003862,udp_inter_packet_us,89
2359003946,udp_decode_us,84
2359003947,udp_write_slice_us,0
2359003951,udp_inter_packet_us,89
2359004039,udp_decode_us,87
2359004039,udp_write_slice_us,0
2359004044,udp_inter_packet_us,92
2359004128,udp_decode_us,85
2359004129,udp_write_slice_us,1
2359004133,udp_inter_packet_us,90
2359004218,udp_decode_us,84
2359004218,udp_write_slice_us,0
2359004222,udp_inter_packet_us,89
2359004307,udp_decode_us,84
2359004307,udp_write_slice_us,0
2359004311,udp_inter_packet_us,89
2359004399,udp_decode_us,88
2359004400,udp_write_slice_us,0
2359004404,udp_inter_packet_us,93
2359004489,udp_decode_us,85
2359004490,udp_write_slice_us,0
2359004493,udp_inter_packet_us,89
2359004512,led_update_panels_us,167
2359004513,led_slice_interval_us,2323
2359004578,udp_decode_us,85
2359004579,udp_write_slice_us,0
2359004583,udp_inter_packet_us,90
2359004671,udp_decode_us,88
2359004673,udp_write_slice_us,1
2359004677,udp_inter_packet_us,94
2359004762,udp_decode_us,85
2359004763,udp_write_slice_us,0
2359004767,udp_inter_packet_us,89
2359004851,udp_decode_us,85
2359004852,udp_write_slice_us,0
2359004856,udp_inter_packet_us,90
2359004941,udp_decode_us,85
2359004942,udp_write_slice_us,0
2359004946,udp_inter_packet_us,89
2359005034,udp_decode_us,89
2359005035,udp_write_slice_us,1
2359005454,udp_inter_packet_us,509
2359005539,udp_decode_us,85
2359005540,udp_write_slice_us,1
2359005545,udp_inter_packet_us,90
2359005633,udp_decode_us,89
2359005634,udp_write_slice_us,0
2359005639,udp_inter_packet_us,94
2359005723,udp_decode_us,85
2359005724,udp_write_slice_us,0
2359005727,udp_inter_packet_us,89
2359005815,udp_decode_us,88
2359005817,udp_write_slice_us,0
2359005821,udp_inter_packet_us,94
2359005909,udp_decode_us,88
2359005910,udp_write_slice_us,1
2359005914,udp_inter_packet_us,93
2359006006,udp_decode_us,92
2359006007,udp_write_slice_us,0
2359006011,udp_inter_packet_us,97
2359006099,udp_decode_us,88
2359006100,udp_write_slice_us,1
2359006104,udp_inter_packet_us,93
2359006192,udp_decode_us,88
2359006192,udp_write_slice_us,0
2359006197,udp_inter_packet_us,92
2359006284,udp_decode_us,88
2359006285,udp_write_slice_us,0
2359006289,udp_inter_packet_us,93
2359006374,udp_decode_us,84
2359006374,udp_write_slice_us,0
2359006378,udp_inter_packet_us,89
2359006466,udp_decode_us,88
2359006467,udp_write_slice_us,0
2359006471,udp_inter_packet_us,93
2359006555,udp_decode_us,84
2359006556,udp_write_slice_us,1
2359006560,udp_inter_packet_us,89
2359006647,udp_decode_us,87
2359006663,udp_write_slice_us,15
2359006668,udp_inter_packet_us,108
2359006775,udp_decode_us,107
2359006789,udp_write_slice_us,13
2359006793,udp_inter_packet_us,125
2359006847,led_update_panels_us,179
2359006847,led_slice_interval_us,2322
2359006878,udp_decode_us,84
2359006891,udp_write_slice_us,12
2359006895,udp_inter_packet_us,102
2359006979,udp_decode_us,84
2359006992,udp_write_slice_us,13
2359006996,udp_inter_packet_us,101
2359007092,udp_decode_us,96
2359007104,udp_write_slice_us,12
2359007109,udp_inter_packet_us,113
2359007204,udp_decode_us,95
2359007218,udp_write_slice_us,14
2359007223,udp_inter_packet_us,114
2359007307,udp_decode_us,84
2359007321,udp_write_slice_us,12
2359007325,udp_inter_packet_us,102
2359007420,udp_decode_us,95
2359007433,udp_write_slice_us,13
2359007438,udp_inter_packet_us,113
2359007522,udp_decode_us,84
2359007536,udp_write_slice_us,14
2359007540,udp_inter_packet_us,102
2359007624,udp_decode_us,84
2359007637,udp_write_slice_us,13
2359007641,udp_inter_packet_us,100
2359007728,udp_decode_us,88
2359007741,udp_write_slice_us,12
2359007746,udp_inter_packet_us,105
2359007830,udp_decode_us,85
2359007843,udp_write_slice_us,12
2359007846,udp_inter_packet_us,101
2359007931,udp_decode_us,84
2359007943,udp_write_slice_us,12
2359007947,udp_inter_packet_us,101
2359008034,udp_decode_us,87
2359008049,udp_write_slice_us,14
2359008054,udp_inter_packet_us,106
2359008138,udp_decode_us,85
2359008150,udp_write_slice_us,12
2359008155,udp_inter_packet_us,102
2359008239,udp_decode_us,84
2359008252,udp_write_slice_us,13
2359008256,udp_inter_packet_us,101
2359008340,udp_decode_us,84
2359008355,udp_write_slice_us,13
2359008359,udp_inter_packet_us,103
2359008443,udp_decode_us,84
2359008456,udp_write_slice_us,13
2359008460,udp_inter_packet_us,101
2359008544,udp_decode_us,84
2359008558,udp_write_slice_us,14
2359008563,udp_inter_packet_us,102
2359008647,udp_decode_us,84
2359008659,udp_write_slice_us,12
2359008663,udp_inter_packet_us,101
2359008751,udp_decode_us,88
2359008764,udp_write_slice_us,12
2359008768,udp_inter_packet_us,105
2359008852,udp_decode_us,84
2359008865,udp_write_slice_us,12
2359008870,udp_inter_packet_us,102
2359008954,udp_decode_us,84
2359008967,udp_write_slice_us,13
2359008971,udp_inter_packet_us,101
2359009060,udp_decode_us,89
2359009075,udp_write_slice_us,14
2359009079,udp_inter_packet_us,108
2359009164,udp_decode_us,85
2359009165,led_update_panels_us,176
2359009166,led_slice_interval_us,2322
2359009177,udp_write_slice_us,12
2359009181,udp_inter_packet_us,102
2359009267,udp_decode_us,86
2359009279,udp_write_slice_us,12
2359009284,udp_inter_packet_us,103
2359009373,udp_decode_us,89
2359009386,udp_write_slice_us,12
2359009390,udp_inter_packet_us,106
2359009476,udp_decode_us,85
2359009488,udp_write_slice_us,12
2359009493,udp_inter_packet_us,103
2359009578,udp_decode_us,85
2359009591,udp_write_slice_us,12
2359009595,udp_inter_packet_us,102
2359009679,udp_decode_us,84
2359009694,udp_write_slice_us,14
2359009699,udp_inter_packet_us,103
2359009783,udp_decode_us,85
2359009796,udp_write_slice_us,13
2359009800,udp_inter_packet_us,102
2359009884,udp_decode_us,84
2359009898,udp_write_slice_us,13
2359009902,udp_inter_packet_us,102
2359009987,udp_decode_us,85
2359010000,udp_write_slice_us,12
2359010167,udp_inter_packet_us,264
2359010285,udp_decode_us,119
2359010303,udp_write_slice_us,17
2359010309,udp_inter_packet_us,143
2359010393,udp_decode_us,84
2359010411,udp_write_slice_us,16
2359010416,udp_inter_packet_us,106
2359010503,udp_decode_us,88
2359010540,udp_write_slice_us,36
2359010543,udp_frame_commit_us,3
2359010548,udp_inter_packet_us,133
2359010636,udp_decode_us,88
2359010650,udp_write_slice_us,13
2359010656,udp_inter_packet_us,107
2359010740,udp_decode_us,85
2359010754,udp_write_slice_us,14
2359010758,udp_inter_packet_us,103
2359010983,udp_decode_us,225
2359011003,udp_write_slice_us,18
2359011008,udp_inter_packet_us,250
2359011096,udp_decode_us,87
2359011113,udp_write_slice_us,17
2359011118,udp_inter_packet_us,110
2359011202,udp_decode_us,84
2359011217,udp_write_slice_us,15
2359011224,udp_inter_packet_us,106
2359011324,udp_decode_us,99
2359011339,udp_write_slice_us,14
2359011344,udp_inter_packet_us,120
2359011432,udp_decode_us,88
2359011448,udp_write_slice_us,15
2359011452,udp_inter_packet_us,108
2359011512,led_update_panels_us,200
2359011512,led_slice_interval_us,2322
2359011540,udp_decode_us,88
2359011556,udp_write_slice_us,16
2359011560,udp_inter_packet_us,108
2359011649,udp_decode_us,89
2359011662,udp_write_slice_us,13
2359011666,udp_inter_packet_us,106
2359011751,udp_decode_us,84
2359011765,udp_write_slice_us,14
2359011769,udp_inter_packet_us,103
2359011857,udp_decode_us,88
2359011871,udp_write_slice_us,13
2359011875,udp_inter_packet_us,106
2359011963,udp_decode_us,88
2359011976,udp_write_slice_us,13
2359011980,udp_inter_packet_us,105
2359012065,udp_decode_us,84
2359012079,udp_write_slice_us,14
2359012084,udp_inter_packet_us,103
2359012187,udp_decode_us,104
2359012200,udp_write_slice_us,13
2359012205,udp_inter_packet_us,121
2359012289,udp_decode_us,85
2359012304,udp_write_slice_us,15
2359012308,udp_inter_packet_us,104
2359012392,udp_decode_us,84
2359012405,udp_write_slice_us,13
2359012409,udp_inter_packet_us,101
2359012497,udp_decode_us,88
2359012512,udp_write_slice_us,14
2359012516,udp_inter_packet_us,107
2359012601,udp_decode_us,84
2359012615,udp_write_slice_us,13
2359012619,udp_inter_packet_us,103
2359012707,udp_decode_us,88
2359012721,udp_write_slice_us,13
2359012734,udp_inter_packet_us,115
2359012819,udp_decode_us,85
2359012832,udp_write_slice_us,13
2359012837,udp_inter_packet_us,103
2359012921,udp_decode_us,84
2359012936,udp_write_slice_us,14
2359012940,udp_inter_packet_us,103
2359013024,udp_decode_us,84
2359013040,udp_write_slice_us,16
2359013045,udp_inter_packet_us,104
2359013129,udp_decode_us,85
2359013143,udp_write_slice_us,14
2359013147,udp_inter_packet_us,103
2359013231,udp_decode_us,84
2359013245,udp_write_slice_us,13
2359013248,udp_inter_packet_us,101
2359013332,udp_decode_us,84
2359013346,udp_write_slice_us,13
2359013350,udp_inter_packet_us,102
2359013438,udp_decode_us,88
2359013453,udp_write_slice_us,15
2359013457,udp_inter_packet_us,107
2359013541,udp_decode_us,84
2359013555,udp_write_slice_us,13
2359013560,udp_inter_packet_us,103
2359013644,udp_decode_us,84
2359013663,udp_write_slice_us,19
2359013667,udp_inter_packet_us,107
2359013755,udp_decode_us,88
2359013773,udp_write_slice_us,17
2359013777,udp_inter_packet_us,110
2359013823,led_update_panels_us,188
2359013823,led_slice_interval_us,2323
2359013862,udp_decode_us,84
2359013875,udp_write_slice_us,13
2359013880,udp_inter_packet_us,102
2359013964,udp_decode_us,84
2359013977,udp_write_slice_us,13
2359013982,udp_inter_packet_us,103
2359014070,udp_decode_us,88
2359014085,udp_write_slice_us,15
2359014089,udp_inter_packet_us,107
2359014173,udp_decode_us,84
2359014186,udp_write_slice_us,12
2359014190,udp_inter_packet_us,101
2359014274,udp_decode_us,84
2359014287,udp_write_slice_us,12
2359014292,udp_inter_packet_us,101
2359014379,udp_decode_us,88
2359014392,udp_write_slice_us,12
2359014397,udp_inter_packet_us,105
2359014481,udp_decode_us,85
2359014494,udp_write_slice_us,13
2359014498,udp_inter_packet_us,102
2359014582,udp_decode_us,84
2359014597,udp_write_slice_us,14
2359014601,udp_inter_packet_us,103
2359014685,udp_decode_us,84
2359014699,udp_write_slice_us,13
2359014703,udp_inter_packet_us,102
2359014791,udp_decode_us,88
2359014805,udp_write_slice_us,14
2359014810,udp_inter_packet_us,106
2359014895,udp_decode_us,85
2359014909,udp_write_slice_us,14
2359014913,udp_inter_packet_us,104
2359014999,udp_decode_us,85
2359015012,udp_write_slice_us,13
2359015016,udp_inter_packet_us,103
2359015105,udp_decode_us,89
2359015118,udp_write_slice_us,12
2359015122,udp_inter_packet_us,106
2359015207,udp_decode_us,85
2359015220,udp_write_slice_us,13
2359015225,udp_inter_packet_us,103
2359015310,udp_decode_us,85
2359015322,udp_write_slice_us,12
2359016122,led_update_panels_us,165
2359016122,led_slice_interval_us,2322
2359018444,led_update_panels_us,166
2359018445,led_slice_interval_us,2322
2359020764,led_update_panels_us,163
2359020764,led_slice_interval_us,2322
2359023083,led_update_panels_us,160
2359023084,led_slice_interval_us,2323
2359025408,led_update_panels_us,162
2359025408,led_slice_interval_us,2322
2359027726,led_update_panels_us,158
2359027727,led_slice_interval_us,2322
2359030074,led_update_panels_us,184
2359030075,led_slice_interval_us,2323
2359032376,led_update_panels_us,161
2359032376,led_slice_interval_us,2324
2359034700,led_update_panels_us,165
2359034700,led_slice_interval_us,2320
2359037025,led_update_panels_us,168
2359037025,led_slice_interval_us,2322
2359039347,led_update_panels_us,167
2359039347,led_slice_interval_us,2323
2359041666,led_update_panels_us,164
2359041666,led_slice_interval_us,2322
2359044007,led_update_panels_us,183
2359044007,led_slice_interval_us,2322
2359046315,led_update_panels_us,169
2359046315,led_slice_interval_us,2322
2359048635,led_update_panels_us,166
2359048635,led_slice_interval_us,2323
2359050954,led_update_panels_us,163
2359050954,led_slice_interval_us,2322
2359053280,led_update_panels_us,168
2359053281,led_slice_interval_us,2322
2359055602,led_update_panels_us,167
2359055603,led_slice_interval_us,2323
2359057916,led_update_panels_us,158
2359057916,led_slice_interval_us,2322
2359060240,led_update_panels_us,160
2359060240,led_slice_interval_us,2322
2359062561,led_update_panels_us,160
2359062561,led_slice_interval_us,2321
2359064884,led_update_panels_us,160
2359064885,led_slice_interval_us,2324
2359067205,led_update_panels_us,159
2359067206,led_slice_interval_us,2322
2359069531,led_update_panels_us,162
2359069531,led_slice_interval_us,2322
2359071851,led_update_panels_us,160
2359071851,led_slice_interval_us,2322
2359074172,led_update_panels_us,158
2359074173,led_slice_interval_us,2323
2359076495,led_update_panels_us,159
2359076495,led_slice_interval_us,2322
2359078822,led_update_panels_us,164
2359078822,led_slice_interval_us,2322
2359081143,led_update_panels_us,163
2359081144,led_slice_interval_us,2323
2359083465,led_update_panels_us,163
2359083466,led_slice_interval_us,2322
2359085786,led_update_panels_us,162
2359085787,led_slice_interval_us,2322
2359088110,led_update_panels_us,164
2359088111,led_slice_interval_us,2322
2359090436,led_update_panels_us,166
2359090436,led_slice_interval_us,2323
2359092753,led_update_panels_us,161
2359092757,led_slice_interval_us,2322
2359095074,led_update_panels_us,161
2359095074,led_slice_interval_us,2322
2359097397,led_update_panels_us,160
2359097397,led_slice_interval_us,2323
2359099722,led_update_panels_us,163
2359099722,led_slice_interval_us,2322
2359102044,led_update_panels_us,164
2359102045,led_slice_interval_us,2322
2359104361,led_update_panels_us,158
2359104361,led_slice_interval_us,2322
2359106687,led_update_panels_us,161
2359106687,led_slice_interval_us,2323
2359109008,led_update_panels_us,161
2359109009,led_slice_interval_us,2322
2359111329,led_update_panels_us,160
2359111330,led_slice_interval_us,2322
2359113654,led_update_panels_us,162
2359113654,led_slice_interval_us,2322
2359115980,led_update_panels_us,165
2359115980,led_slice_interval_us,2323
2359118304,led_update_panels_us,167
2359118304,led_slice_interval_us,2322
2359120628,led_update_panels_us,170
2359120629,led_slice_interval_us,2322
2359122944,led_update_panels_us,163
2359122945,led_slice_interval_us,2323
2359125269,led_update_panels_us,164
2359125269,led_slice_interval_us,2323
2359127587,led_update_panels_us,162
2359127591,led_slice_interval_us,2321
2359129911,led_update_panels_us,163
2359129911,led_slice_interval_us,2322
2359132235,led_update_panels_us,164
2359132235,led_slice_interval_us,2323
2359134552,led_update_panels_us,159
2359134552,led_slice_interval_us,2322
2359136875,led_update_panels_us,161
2359136875,led_slice_interval_us,2321
2359139200,led_update_panels_us,164
2359139201,led_slice_interval_us,2323
2359141522,led_update_panels_us,162
2359141522,led_slice_interval_us,2323
2359143840,led_update_panels_us,158
2359143840,led_slice_interval_us,2322
2359146168,led_update_panels_us,165
2359146169,led_slice_interval_us,2322
2359148500,led_update_panels_us,174
2359148501,led_slice_interval_us,2323
2359150815,led_update_panels_us,167
2359150816,led_slice_interval_us,2322
2359153136,led_update_panels_us,165
2359153136,led_slice_interval_us,2322
2359155458,led_update_panels_us,166
2359155459,led_slice_interval_us,2322
2359157783,led_update_panels_us,167
2359157783,led_slice_interval_us,2323
2359160123,led_update_panels_us,185
2359160123,led_slice_interval_us,2322
2359162420,led_update_panels_us,160
2359162420,led_slice_interval_us,2322
2359164746,led_update_panels_us,165
2359164747,led_slice_interval_us,2322
2359167066,led_update_panels_us,161
2359167066,led_slice_interval_us,2323
2359169386,led_update_panels_us,159
2359169386,led_slice_interval_us,2322
2359171707,led_update_panels_us,159
2359171708,led_slice_interval_us,2322
2359174036,led_update_panels_us,165
2359174037,led_slice_interval_us,2323
2359176353,led_update_panels_us,160
2359176354,led_slice_interval_us,2322
2359178674,led_update_panels_us,159
2359178674,led_slice_interval_us,2322
2359181001,led_update_panels_us,163
2359181001,led_slice_interval_us,2322
2359183331,led_update_panels_us,171
2359183332,led_slice_interval_us,2323
2359185648,led_update_panels_us,165
2359185648,led_slice_interval_us,2322
2359187969,led_update_panels_us,164
2359187969,led_slice_interval_us,2322
2359190299,led_update_panels_us,171
2359190299,led_slice_interval_us,2323
2359192617,led_update_panels_us,167
2359192617,led_slice_interval_us,2322
2359194936,led_update_panels_us,164
2359194936,led_slice_interval_us,2322
2359197261,led_update_panels_us,164
2359197261,led_slice_interval_us,2322
2359199578,led_update_panels_us,162
2359199579,led_slice_interval_us,2323
2359201903,led_update_panels_us,165
2359201904,led_slice_interval_us,2322
2359204224,led_update_panels_us,163
2359204224,led_slice_interval_us,2322
2359206541,led_update_panels_us,158
2359206541,led_slice_interval_us,2322
2359208865,led_update_panels_us,159
2359208865,led_slice_interval_us,2323
2359211186,led_update_panels_us,158
2359211186,led_slice_interval_us,2322
2359213509,led_update_panels_us,160
2359213510,led_slice_interval_us,2322
2359215836,led_update_panels_us,163
2359215836,led_slice_interval_us,2323
2359218162,led_update_panels_us,167
2359218162,led_slice_interval_us,2322
2359220485,led_update_panels_us,168
2359220485,led_slice_interval_us,2322
2359222803,led_update_panels_us,164
2359222804,led_slice_interval_us,2322
2359225128,led_update_panels_us,167
2359225128,led_slice_interval_us,2323
2359227467,led_update_panels_us,183
2359227467,led_slice_interval_us,2322
2359229772,led_update_panels_us,166
2359229772,led_slice_interval_us,2322
2359232091,led_update_panels_us,164
2359232092,led_slice_interval_us,2322
2359234410,led_update_panels_us,160
2359234411,led_slice_interval_us,2323
2359236733,led_update_panels_us,161
2359236734,led_slice_interval_us,2322
2359239059,led_update_panels_us,164
2359239059,led_slice_interval_us,2322
2359241379,led_update_panels_us,161
2359241379,led_slice_interval_us,2323
2359243696,led_update_panels_us,156
2359243696,led_slice_interval_us,2322
2359246024,led_update_panels_us,162
2359246024,led_slice_interval_us,2322
2359248345,led_update_panels_us,161
2359248345,led_slice_interval_us,2322
2359250670,led_update_panels_us,164
2359250671,led_slice_interval_us,2323
2359252993,led_update_panels_us,164
2359252993,led_slice_interval_us,2322
2359255314,led_update_panels_us,163
2359255314,led_slice_interval_us,2322
2359257640,led_update_panels_us,167
2359257641,led_slice_interval_us,2322
2359257819,led_acquire_read_us,1
2359257987,led_update_panels_us,165
2359260314,led_update_panels_us,171
2359260314,led_slice_interval_us,2320
2359262635,led_update_panels_us,168
2359262636,led_slice_interval_us,2325
2359264965,led_update_panels_us,172
2359264965,led_slice_interval_us,2325
2359267283,led_update_panels_us,165
2359267284,led_slice_interval_us,2325
2359269610,led_update_panels_us,167
2359269610,led_slice_interval_us,2325
2359271938,led_update_panels_us,170
2359271939,led_slice_interval_us,2325
2359274260,led_update_panels_us,168
2359274261,led_slice_interval_us,2325
2359276582,led_update_panels_us,164
2359276583,led_slice_interval_us,2325
2359278911,led_update_panels_us,167
2359278911,led_slice_interval_us,2326
2359281230,led_update_panels_us,161
2359281230,led_slice_interval_us,2325
2359283556,led_update_panels_us,162
2359283556,led_slice_interval_us,2325
2359285884,led_update_panels_us,166
2359285885,led_slice_interval_us,2325
2359288207,led_update_panels_us,163
2359288207,led_slice_interval_us,2325
2359290532,led_update_panels_us,163
2359290532,led_slice_interval_us,2325
2359292858,led_update_panels_us,164
2359292858,led_slice_interval_us,2325
2359295181,led_update_panels_us,162
2359295181,led_slice_interval_us,2325
2359297507,led_update_panels_us,163
2359297507,led_slice_interval_us,2325
2359299836,led_update_panels_us,167
2359299836,led_slice_interval_us,2326
2359302158,led_update_panels_us,163
2359302158,led_slice_interval_us,2325
2359304483,led_update_panels_us,164
2359304484,led_slice_interval_us,2325
2359306814,led_update_panels_us,169
2359306814,led_slice_interval_us,2325
2359309130,led_update_panels_us,160
2359309130,led_slice_interval_us,2325
2359311456,led_update_panels_us,162
2359311457,led_slice_interval_us,2325
2359313783,led_update_panels_us,163
2359313783,led_slice_interval_us,2325
2359316114,led_update_panels_us,169
2359316114,led_slice_interval_us,2325
2359318432,led_update_panels_us,161
2359318432,led_slice_interval_us,2326
2359320755,led_update_panels_us,159
2359320756,led_slice_interval_us,2325
2359323080,led_update_panels_us,160
2359323081,led_slice_interval_us,2325
2359325409,led_update_panels_us,163
2359325409,led_slice_interval_us,2325
2359327730,led_update_panels_us,159
2359327730,led_slice_interval_us,2325
2359330066,led_update_panels_us,170
2359330066,led_slice_interval_us,2325
2359332384,led_update_panels_us,163
2359332384,led_slice_interval_us,2325
2359334707,led_update_panels_us,161
2359334707,led_slice_interval_us,2325
2359337031,led_update_panels_us,160
2359337031,led_slice_interval_us,2325
2359339360,led_update_panels_us,162
2359339360,led_slice_interval_us,2327
2359341689,led_update_panels_us,167
2359341689,led_slice_interval_us,2324
2359344011,led_update_panels_us,164
2359344011,led_slice_interval_us,2325
2359346341,led_update_panels_us,169
2359346341,led_slice_interval_us,2325
2359348664,led_update_panels_us,167
2359348664,led_slice_interval_us,2325
2359350991,led_update_panels_us,169
2359350991,led_slice_interval_us,2325
2359353317,led_update_panels_us,170
2359353317,led_slice_interval_us,2325
2359355643,led_update_panels_us,172
2359355643,led_slice_interval_us,2325
2359357966,led_update_panels_us,168
2359357966,led_slice_interval_us,2326
2359360285,led_update_panels_us,163
2359360286,led_slice_interval_us,2324
2359362610,led_update_panels_us,163
2359362611,led_slice_interval_us,2326
2359364939,led_update_panels_us,166
2359364940,led_slice_interval_us,2325
2359367259,led_update_panels_us,161
2359367259,led_slice_interval_us,2325
2359369585,led_update_panels_us,162
2359369585,led_slice_interval_us,2325
2359371908,led_update_panels_us,160
2359371908,led_slice_interval_us,2325
2359374235,led_update_panels_us,163
2359374236,led_slice_interval_us,2325
2359376559,led_update_panels_us,161
2359376559,led_slice_interval_us,2325
2359378884,led_update_panels_us,160
2359378884,led_slice_interval_us,2326
2359381212,led_update_panels_us,164
2359381213,led_slice_interval_us,2325
2359383537,led_update_panels_us,163
2359383537,led_slice_interval_us,2325
2359385864,led_update_panels_us,165
2359385864,led_slice_interval_us,2325
2359388190,led_update_panels_us,166
2359388190,led_slice_interval_us,2325
2359390514,led_update_panels_us,166
2359390514,led_slice_interval_us,2325
2359392842,led_update_panels_us,168
2359392842,led_slice_interval_us,2325
2359395160,led_update_panels_us,162
2359395161,led_slice_interval_us,2325
2359397490,led_update_panels_us,167
2359397491,led_slice_interval_us,2325
2359399816,led_update_panels_us,167
2359399817,led_slice_interval_us,2326
2359402139,led_update_panels_us,165
2359402140,led_slice_interval_us,2325
2359404468,led_update_panels_us,168
2359404468,led_slice_interval_us,2325
2359406787,led_update_panels_us,163
2359406788,led_slice_interval_us,2325
2359409113,led_update_panels_us,163
2359409113,led_slice_interval_us,2325
2359411440,led_update_panels_us,165
2359411440,led_slice_interval_us,2325
2359413761,led_update_panels_us,163
2359413762,led_slice_interval_us,2324
2359416086,led_update_panels_us,162
2359416087,led_slice_interval_us,2326
2359418415,led_update_panels_us,165
2359418416,led_slice_interval_us,2326
2359420739,led_update_panels_us,163
2359420739,led_slice_interval_us,2325
2359423065,led_update_panels_us,165
2359423066,led_slice_interval_us,2325
2359425395,led_update_panels_us,169
2359425395,led_slice_interval_us,2325
2359427737,led_update_panels_us,186
2359427737,led_slice_interval_us,2325
2359430054,led_update_panels_us,178
2359430054,led_slice_interval_us,2325
2359432368,led_update_panels_us,167
2359432368,led_slice_interval_us,2325
2359434692,led_update_panels_us,167
2359434693,led_slice_interval_us,2325
2359437017,led_update_panels_us,166
2359437017,led_slice_interval_us,2325
2359439337,led_update_panels_us,160
2359439337,led_slice_interval_us,2326
2359441662,led_update_panels_us,160
2359441662,led_slice_interval_us,2325
2359443985,led_update_panels_us,159
2359443986,led_slice_interval_us,2325
2359446310,led_update_panels_us,159
2359446310,led_slice_interval_us,2325
2359448638,led_update_panels_us,161
2359448638,led_slice_interval_us,2325
2359450962,led_update_panels_us,160
2359450962,led_slice_interval_us,2325
2359453288,led_update_panels_us,161
2359453288,led_slice_interval_us,2325
2359455614,led_update_panels_us,163
2359455615,led_slice_interval_us,2325
2359457937,led_update_panels_us,159
2359457937,led_slice_interval_us,2326
2359460270,led_update_panels_us,168
2359460271,led_slice_interval_us,2325
2359462587,led_update_panels_us,159
2359462588,led_slice_interval_us,2325
2359464913,led_update_panels_us,161
2359464914,led_slice_interval_us,2325
2359467237,led_update_panels_us,160
2359467238,led_slice_interval_us,2325
2359469564,led_update_panels_us,161
2359469564,led_slice_interval_us,2325
2359471890,led_update_panels_us,162
2359471890,led_slice_interval_us,2325
2359474214,led_update_panels_us,161
2359474214,led_slice_interval_us,2325
2359476538,led_update_panels_us,160
2359476538,led_slice_interval_us,2325
2359478863,led_update_panels_us,157
2359478863,led_slice_interval_us,2328
2359481191,led_update_panels_us,162
2359481191,led_slice_interval_us,2323
2359483520,led_update_panels_us,166
2359483520,led_slice_interval_us,2325
2359485844,led_update_panels_us,165
2359485844,led_slice_interval_us,2325
2359488163,led_update_panels_us,160
2359488164,led_slice_interval_us,2325
2359490507,led_update_panels_us,178
2359490507,led_slice_interval_us,2325
2359492818,led_update_panels_us,165
2359492818,led_slice_interval_us,2325
2359495145,led_update_panels_us,166
2359495145,led_slice_interval_us,2325
2359497470,led_update_panels_us,165
2359497471,led_slice_interval_us,2326
2359499798,led_update_panels_us,168
2359499798,led_slice_interval_us,2325
2359502120,led_update_panels_us,166
2359502121,led_slice_interval_us,2325
2359504445,led_update_panels_us,165
2359504445,led_slice_interval_us,2325
2359506773,led_update_panels_us,168
2359506773,led_slice_interval_us,2325
2359509091,led_update_panels_us,161
2359509091,led_slice_interval_us,2325
2359511413,led_update_panels_us,159
2359511414,led_slice_interval_us,2325
2359513739,led_update_panels_us,159
2359513739,led_slice_interval_us,2325
2359516070,led_update_panels_us,165
2359516070,led_slice_interval_us,2325
